count,movie_title,imdb_score,year,gross,budget,profit_markup_pr,continent,genre,mycolor,num_critic_for_reviews,country,lat,long,code
1,Silent Hill ,6.6,2006,46982632,50000000,-6,Central America,Horror,loss,267,Canada,45.41666667,-75.7,CA
1,Silent Hill ,6.6,2006,46982632,50000000,-6,Central America,Mystery,loss,267,Canada,45.41666667,-75.7,CA
1,The Statement ,6.2,2003,763044,23000000,-97,Central America,Drama,loss,54,Canada,45.41666667,-75.7,CA
1,The Statement ,6.2,2003,763044,23000000,-97,Central America,Thriller,loss,54,Canada,45.41666667,-75.7,CA
1,Dirty Work ,6.4,1998,9975684,13000000,-23,Central America,Comedy,loss,32,Canada,45.41666667,-75.7,CA
1,Barney's Great Adventure ,2.8,1998,11144518,15000000,-26,Central America,Adventure,loss,24,Canada,45.41666667,-75.7,CA
1,Barney's Great Adventure ,2.8,1998,11144518,15000000,-26,Central America,Family,loss,24,Canada,45.41666667,-75.7,CA
1,Dracula: Pages from a Virgin's Diary ,7,2002,39659,1600000,-98,Central America,Comedy,loss,58,Canada,45.41666667,-75.7,CA
1,Dracula: Pages from a Virgin's Diary ,7,2002,39659,1600000,-98,Central America,Horror,loss,58,Canada,45.41666667,-75.7,CA
1,Dracula: Pages from a Virgin's Diary ,7,2002,39659,1600000,-98,Central America,Musical,loss,58,Canada,45.41666667,-75.7,CA
1,X-Men 2 ,7.5,2003,214948780,110000000,95,Central America,Action,profit,289,Canada,45.41666667,-75.7,CA
1,X-Men 2 ,7.5,2003,214948780,110000000,95,Central America,Adventure,profit,289,Canada,45.41666667,-75.7,CA
1,X-Men 2 ,7.5,2003,214948780,110000000,95,Central America,Fantasy,profit,289,Canada,45.41666667,-75.7,CA
1,X-Men 2 ,7.5,2003,214948780,110000000,95,Central America,Sci-Fi,profit,289,Canada,45.41666667,-75.7,CA
1,X-Men 2 ,7.5,2003,214948780,110000000,95,Central America,Thriller,profit,289,Canada,45.41666667,-75.7,CA
1,The Nut Job ,5.8,2014,64238770,42000000,53,Central America,Adventure,profit,121,Canada,45.41666667,-75.7,CA
1,The Nut Job ,5.8,2014,64238770,42000000,53,Central America,Animation,profit,121,Canada,45.41666667,-75.7,CA
1,The Nut Job ,5.8,2014,64238770,42000000,53,Central America,Comedy,profit,121,Canada,45.41666667,-75.7,CA
1,The Nut Job ,5.8,2014,64238770,42000000,53,Central America,Family,profit,121,Canada,45.41666667,-75.7,CA
1,The Perfect Game ,7,2009,1089445,12500000,-91,Central America,Comedy,loss,41,Canada,45.41666667,-75.7,CA
1,The Perfect Game ,7,2009,1089445,12500000,-91,Central America,Drama,loss,41,Canada,45.41666667,-75.7,CA
1,The Perfect Game ,7,2009,1089445,12500000,-91,Central America,Family,loss,41,Canada,45.41666667,-75.7,CA
1,The Perfect Game ,7,2009,1089445,12500000,-91,Central America,Sport,loss,41,Canada,45.41666667,-75.7,CA
1,"I Love You, Beth Cooper ",5.3,2009,14793904,18000000,-18,Central America,Comedy,loss,107,Canada,45.41666667,-75.7,CA
1,"I Love You, Beth Cooper ",5.3,2009,14793904,18000000,-18,Central America,Romance,loss,107,Canada,45.41666667,-75.7,CA
1,Spider ,6.8,2002,1641788,8000000,-79,Central America,Drama,loss,157,Canada,45.41666667,-75.7,CA
1,Spider ,6.8,2002,1641788,8000000,-79,Central America,Mystery,loss,157,Canada,45.41666667,-75.7,CA
1,Spider ,6.8,2002,1641788,8000000,-79,Central America,Thriller,loss,157,Canada,45.41666667,-75.7,CA
1,The Pacifier ,5.5,2005,113006880,56000000,102,Central America,Action,profit,125,Canada,45.41666667,-75.7,CA
1,The Pacifier ,5.5,2005,113006880,56000000,102,Central America,Comedy,profit,125,Canada,45.41666667,-75.7,CA
1,The Pacifier ,5.5,2005,113006880,56000000,102,Central America,Drama,profit,125,Canada,45.41666667,-75.7,CA
1,The Pacifier ,5.5,2005,113006880,56000000,102,Central America,Family,profit,125,Canada,45.41666667,-75.7,CA
1,The Pacifier ,5.5,2005,113006880,56000000,102,Central America,Thriller,profit,125,Canada,45.41666667,-75.7,CA
1,Mambo Italiano ,6.7,2003,6239558,5000000,25,Central America,Comedy,profit,67,Canada,45.41666667,-75.7,CA
1,Mambo Italiano ,6.7,2003,6239558,5000000,25,Central America,Drama,profit,67,Canada,45.41666667,-75.7,CA
1,Incendies ,8.2,2010,6857096,6800000,1,Central America,Drama,profit,226,Canada,45.41666667,-75.7,CA
1,Incendies ,8.2,2010,6857096,6800000,1,Central America,Mystery,profit,226,Canada,45.41666667,-75.7,CA
1,Incendies ,8.2,2010,6857096,6800000,1,Central America,War,profit,226,Canada,45.41666667,-75.7,CA
1,Alone in the Dark ,2.3,2005,5132655,20000000,-74,Central America,Horror,loss,148,Canada,45.41666667,-75.7,CA
1,Alone in the Dark ,2.3,2005,5132655,20000000,-74,Central America,Sci-Fi,loss,148,Canada,45.41666667,-75.7,CA
1,Being Julia ,7.1,2004,7739049,18000000,-57,Central America,Comedy,loss,93,Canada,45.41666667,-75.7,CA
1,Being Julia ,7.1,2004,7739049,18000000,-57,Central America,Drama,loss,93,Canada,45.41666667,-75.7,CA
1,Being Julia ,7.1,2004,7739049,18000000,-57,Central America,Romance,loss,93,Canada,45.41666667,-75.7,CA
1,X-Men: The Last Stand ,6.8,2006,234360014,210000000,12,Central America,Action,profit,334,Canada,45.41666667,-75.7,CA
1,X-Men: The Last Stand ,6.8,2006,234360014,210000000,12,Central America,Adventure,profit,334,Canada,45.41666667,-75.7,CA
1,X-Men: The Last Stand ,6.8,2006,234360014,210000000,12,Central America,Fantasy,profit,334,Canada,45.41666667,-75.7,CA
1,X-Men: The Last Stand ,6.8,2006,234360014,210000000,12,Central America,Sci-Fi,profit,334,Canada,45.41666667,-75.7,CA
1,X-Men: The Last Stand ,6.8,2006,234360014,210000000,12,Central America,Thriller,profit,334,Canada,45.41666667,-75.7,CA
1,Bride of Chucky ,5.3,1998,32368960,25000000,29,Central America,Comedy,profit,114,Canada,45.41666667,-75.7,CA
1,Bride of Chucky ,5.3,1998,32368960,25000000,29,Central America,Fantasy,profit,114,Canada,45.41666667,-75.7,CA
1,Bride of Chucky ,5.3,1998,32368960,25000000,29,Central America,Horror,profit,114,Canada,45.41666667,-75.7,CA
1,Bride of Chucky ,5.3,1998,32368960,25000000,29,Central America,Romance,profit,114,Canada,45.41666667,-75.7,CA
1,Insidious: Chapter 3 ,6.1,2015,52200504,10000000,422,Central America,Fantasy,profit,242,Canada,45.41666667,-75.7,CA
1,Insidious: Chapter 3 ,6.1,2015,52200504,10000000,422,Central America,Horror,profit,242,Canada,45.41666667,-75.7,CA
1,Insidious: Chapter 3 ,6.1,2015,52200504,10000000,422,Central America,Thriller,profit,242,Canada,45.41666667,-75.7,CA
1,Casino Jack ,6.2,2010,1039869,15000000,-93,Central America,Biography,loss,117,Canada,45.41666667,-75.7,CA
1,Casino Jack ,6.2,2010,1039869,15000000,-93,Central America,Comedy,loss,117,Canada,45.41666667,-75.7,CA
1,Casino Jack ,6.2,2010,1039869,15000000,-93,Central America,Crime,loss,117,Canada,45.41666667,-75.7,CA
1,Casino Jack ,6.2,2010,1039869,15000000,-93,Central America,Drama,loss,117,Canada,45.41666667,-75.7,CA
1,Josie and the Pussycats ,5.3,2001,14252830,22000000,-35,Central America,Comedy,loss,93,Canada,45.41666667,-75.7,CA
1,Josie and the Pussycats ,5.3,2001,14252830,22000000,-35,Central America,Music,loss,93,Canada,45.41666667,-75.7,CA
1,Land of the Dead ,6.2,2005,20433940,15000000,36,Central America,Horror,profit,252,Canada,45.41666667,-75.7,CA
1,Rat Race ,6.4,2001,56607223,48000000,18,Central America,Adventure,profit,103,Canada,45.41666667,-75.7,CA
1,Rat Race ,6.4,2001,56607223,48000000,18,Central America,Comedy,profit,103,Canada,45.41666667,-75.7,CA
1,In the Company of Men ,7.3,1997,2856622,25000,11326,Central America,Comedy,profit,80,Canada,45.41666667,-75.7,CA
1,In the Company of Men ,7.3,1997,2856622,25000,11326,Central America,Drama,profit,80,Canada,45.41666667,-75.7,CA
1,The Barbarian Invasions ,7.7,2003,3432342,6000000,-43,Central America,Comedy,loss,135,Canada,45.41666667,-75.7,CA
1,The Barbarian Invasions ,7.7,2003,3432342,6000000,-43,Central America,Crime,loss,135,Canada,45.41666667,-75.7,CA
1,The Barbarian Invasions ,7.7,2003,3432342,6000000,-43,Central America,Drama,loss,135,Canada,45.41666667,-75.7,CA
1,The Barbarian Invasions ,7.7,2003,3432342,6000000,-43,Central America,Mystery,loss,135,Canada,45.41666667,-75.7,CA
1,The Barbarian Invasions ,7.7,2003,3432342,6000000,-43,Central America,Romance,loss,135,Canada,45.41666667,-75.7,CA
1,eXistenZ ,6.8,1999,2840417,31000000,-91,Central America,Horror,loss,196,Canada,45.41666667,-75.7,CA
1,eXistenZ ,6.8,1999,2840417,31000000,-91,Central America,Sci-Fi,loss,196,Canada,45.41666667,-75.7,CA
1,eXistenZ ,6.8,1999,2840417,31000000,-91,Central America,Thriller,loss,196,Canada,45.41666667,-75.7,CA
1,The Visual Bible: The Gospel of John ,7.7,2003,4068087,17000000,-76,Central America,Biography,loss,25,Canada,45.41666667,-75.7,CA
1,The Visual Bible: The Gospel of John ,7.7,2003,4068087,17000000,-76,Central America,Drama,loss,25,Canada,45.41666667,-75.7,CA
1,The Visual Bible: The Gospel of John ,7.7,2003,4068087,17000000,-76,Central America,History,loss,25,Canada,45.41666667,-75.7,CA
1,Slither ,6.5,2006,7774730,15500000,-50,Central America,Comedy,loss,251,Canada,45.41666667,-75.7,CA
1,Slither ,6.5,2006,7774730,15500000,-50,Central America,Horror,loss,251,Canada,45.41666667,-75.7,CA
1,Slither ,6.5,2006,7774730,15500000,-50,Central America,Sci-Fi,loss,251,Canada,45.41666667,-75.7,CA
1,Exotica ,7.2,1994,5132222,2000000,157,Central America,Drama,profit,53,Canada,45.41666667,-75.7,CA
1,Exotica ,7.2,1994,5132222,2000000,157,Central America,Mystery,profit,53,Canada,45.41666667,-75.7,CA
1,Exotica ,7.2,1994,5132222,2000000,157,Central America,Romance,profit,53,Canada,45.41666667,-75.7,CA
1,Saw VI ,6,2009,27669413,11000000,152,Central America,Horror,profit,156,Canada,45.41666667,-75.7,CA
1,Saw VI ,6,2009,27669413,11000000,152,Central America,Mystery,profit,156,Canada,45.41666667,-75.7,CA
1,Hobo with a Shotgun ,6.1,2011,703002,3000000,-77,Central America,Action,loss,272,Canada,45.41666667,-75.7,CA
1,Hobo with a Shotgun ,6.1,2011,703002,3000000,-77,Central America,Comedy,loss,272,Canada,45.41666667,-75.7,CA
1,Hobo with a Shotgun ,6.1,2011,703002,3000000,-77,Central America,Thriller,loss,272,Canada,45.41666667,-75.7,CA
1,Timecop ,5.8,1994,44450000,27000000,65,Central America,Action,profit,62,Canada,45.41666667,-75.7,CA
1,Timecop ,5.8,1994,44450000,27000000,65,Central America,Crime,profit,62,Canada,45.41666667,-75.7,CA
1,Timecop ,5.8,1994,44450000,27000000,65,Central America,Sci-Fi,profit,62,Canada,45.41666667,-75.7,CA
1,Timecop ,5.8,1994,44450000,27000000,65,Central America,Thriller,profit,62,Canada,45.41666667,-75.7,CA
1,House at the End of the Street ,5.6,2012,31607598,6900000,358,Central America,Drama,profit,224,Canada,45.41666667,-75.7,CA
1,House at the End of the Street ,5.6,2012,31607598,6900000,358,Central America,Horror,profit,224,Canada,45.41666667,-75.7,CA
1,House at the End of the Street ,5.6,2012,31607598,6900000,358,Central America,Thriller,profit,224,Canada,45.41666667,-75.7,CA
1,Saw 3D: The Final Chapter ,5.6,2010,45670855,20000000,128,Central America,Horror,profit,178,Canada,45.41666667,-75.7,CA
1,Saw 3D: The Final Chapter ,5.6,2010,45670855,20000000,128,Central America,Mystery,profit,178,Canada,45.41666667,-75.7,CA
1,Owning Mahowny ,7.2,2003,1011054,10000000,-90,Central America,Crime,loss,82,Canada,45.41666667,-75.7,CA
1,Owning Mahowny ,7.2,2003,1011054,10000000,-90,Central America,Drama,loss,82,Canada,45.41666667,-75.7,CA
1,Owning Mahowny ,7.2,2003,1011054,10000000,-90,Central America,Thriller,loss,82,Canada,45.41666667,-75.7,CA
1,Capote ,7.4,2005,28747570,7000000,311,Central America,Biography,profit,271,Canada,45.41666667,-75.7,CA
1,Capote ,7.4,2005,28747570,7000000,311,Central America,Crime,profit,271,Canada,45.41666667,-75.7,CA
1,Capote ,7.4,2005,28747570,7000000,311,Central America,Drama,profit,271,Canada,45.41666667,-75.7,CA
1,Pontypool ,6.7,2008,3478,1500000,-100,Central America,Fantasy,loss,178,Canada,45.41666667,-75.7,CA
1,Pontypool ,6.7,2008,3478,1500000,-100,Central America,Horror,loss,178,Canada,45.41666667,-75.7,CA
1,Willard ,6.2,2003,6852144,22000000,-69,Central America,Drama,loss,129,Canada,45.41666667,-75.7,CA
1,Willard ,6.2,2003,6852144,22000000,-69,Central America,Horror,loss,129,Canada,45.41666667,-75.7,CA
1,Willard ,6.2,2003,6852144,22000000,-69,Central America,Sci-Fi,loss,129,Canada,45.41666667,-75.7,CA
1,Willard ,6.2,2003,6852144,22000000,-69,Central America,Thriller,loss,129,Canada,45.41666667,-75.7,CA
1,Pompeii ,5.6,2014,23219748,80000000,-71,Central America,Action,loss,272,Canada,45.41666667,-75.7,CA
1,Pompeii ,5.6,2014,23219748,80000000,-71,Central America,Adventure,loss,272,Canada,45.41666667,-75.7,CA
1,Pompeii ,5.6,2014,23219748,80000000,-71,Central America,Drama,loss,272,Canada,45.41666667,-75.7,CA
1,Pompeii ,5.6,2014,23219748,80000000,-71,Central America,History,loss,272,Canada,45.41666667,-75.7,CA
1,Pompeii ,5.6,2014,23219748,80000000,-71,Central America,Romance,loss,272,Canada,45.41666667,-75.7,CA
1,Elektra ,4.8,2005,24407944,43000000,-43,Central America,Action,loss,196,Canada,45.41666667,-75.7,CA
1,Elektra ,4.8,2005,24407944,43000000,-43,Central America,Crime,loss,196,Canada,45.41666667,-75.7,CA
1,Elektra ,4.8,2005,24407944,43000000,-43,Central America,Fantasy,loss,196,Canada,45.41666667,-75.7,CA
1,Elektra ,4.8,2005,24407944,43000000,-43,Central America,Thriller,loss,196,Canada,45.41666667,-75.7,CA
1,Saint Ralph ,7.6,2004,795126,6000000,-87,Central America,Comedy,loss,47,Canada,45.41666667,-75.7,CA
1,Saint Ralph ,7.6,2004,795126,6000000,-87,Central America,Drama,loss,47,Canada,45.41666667,-75.7,CA
1,Saint Ralph ,7.6,2004,795126,6000000,-87,Central America,Sport,loss,47,Canada,45.41666667,-75.7,CA
1,Mama ,6.2,2013,71588220,20000000,258,Central America,Fantasy,profit,393,Canada,45.41666667,-75.7,CA
1,Mama ,6.2,2013,71588220,20000000,258,Central America,Horror,profit,393,Canada,45.41666667,-75.7,CA
1,"Mystery, Alaska ",6.7,1999,8888143,28000000,-68,Central America,Comedy,loss,74,Canada,45.41666667,-75.7,CA
1,"Mystery, Alaska ",6.7,1999,8888143,28000000,-68,Central America,Drama,loss,74,Canada,45.41666667,-75.7,CA
1,"Mystery, Alaska ",6.7,1999,8888143,28000000,-68,Central America,Sport,loss,74,Canada,45.41666667,-75.7,CA
1,Slackers ,5.3,2002,4814244,11000000,-56,Central America,Comedy,loss,66,Canada,45.41666667,-75.7,CA
1,Slackers ,5.3,2002,4814244,11000000,-56,Central America,Romance,loss,66,Canada,45.41666667,-75.7,CA
1,Porky's ,6.2,1981,105500000,4000000,2538,Central America,Comedy,profit,75,Canada,45.41666667,-75.7,CA
1,Smoke Signals ,7.2,1998,6719300,2000000,236,Central America,Comedy,profit,56,Canada,45.41666667,-75.7,CA
1,Smoke Signals ,7.2,1998,6719300,2000000,236,Central America,Drama,profit,56,Canada,45.41666667,-75.7,CA
1,The 33 ,6.9,2015,12188642,26000000,-53,South America,Biography,loss,120,Chile,-33.45,-70.666667,CL
1,The 33 ,6.9,2015,12188642,26000000,-53,South America,Drama,loss,120,Chile,-33.45,-70.666667,CL
1,The 33 ,6.9,2015,12188642,26000000,-53,South America,History,loss,120,Chile,-33.45,-70.666667,CL
1,The Promise ,5.6,2005,668171,60000000,-99,Asia,Action,loss,90,China,39.91666667,116.383333,CN
1,The Promise ,5.6,2005,668171,60000000,-99,Asia,Drama,loss,90,China,39.91666667,116.383333,CN
1,The Promise ,5.6,2005,668171,60000000,-99,Asia,Fantasy,loss,90,China,39.91666667,116.383333,CN
1,The Last Emperor ,7.8,1987,43984230,23000000,91,Asia,Biography,profit,75,China,39.91666667,116.383333,CN
1,The Last Emperor ,7.8,1987,43984230,23000000,91,Asia,Drama,profit,75,China,39.91666667,116.383333,CN
1,The Last Emperor ,7.8,1987,43984230,23000000,91,Asia,History,profit,75,China,39.91666667,116.383333,CN
1,House of Flying Daggers ,7.6,2004,11041228,100000000,-89,Asia,Action,loss,248,China,39.91666667,116.383333,CN
1,House of Flying Daggers ,7.6,2004,11041228,100000000,-89,Asia,Adventure,loss,248,China,39.91666667,116.383333,CN
1,House of Flying Daggers ,7.6,2004,11041228,100000000,-89,Asia,Drama,loss,248,China,39.91666667,116.383333,CN
1,House of Flying Daggers ,7.6,2004,11041228,100000000,-89,Asia,Romance,loss,248,China,39.91666667,116.383333,CN
1,Snow Flower and the Secret Fan ,6.1,2011,1346503,6000000,-78,Asia,Drama,loss,56,China,39.91666667,116.383333,CN
1,Snow Flower and the Secret Fan ,6.1,2011,1346503,6000000,-78,Asia,History,loss,56,China,39.91666667,116.383333,CN
1,City of Life and Death ,7.7,2009,119922,12000000,-99,Asia,Drama,loss,149,China,39.91666667,116.383333,CN
1,City of Life and Death ,7.7,2009,119922,12000000,-99,Asia,History,loss,149,China,39.91666667,116.383333,CN
1,City of Life and Death ,7.7,2009,119922,12000000,-99,Asia,War,loss,149,China,39.91666667,116.383333,CN
1,The Painted Veil ,7.5,2006,8047690,19400000,-59,Asia,Drama,loss,143,China,39.91666667,116.383333,CN
1,The Painted Veil ,7.5,2006,8047690,19400000,-59,Asia,Romance,loss,143,China,39.91666667,116.383333,CN
1,1911 ,6,2011,127437,18000000,-99,Asia,Action,loss,63,China,39.91666667,116.383333,CN
1,1911 ,6,2011,127437,18000000,-99,Asia,Adventure,loss,63,China,39.91666667,116.383333,CN
1,1911 ,6,2011,127437,18000000,-99,Asia,Drama,loss,63,China,39.91666667,116.383333,CN
1,1911 ,6,2011,127437,18000000,-99,Asia,History,loss,63,China,39.91666667,116.383333,CN
1,1911 ,6,2011,127437,18000000,-99,Asia,War,loss,63,China,39.91666667,116.383333,CN
1,The Flowers of War ,7.6,2011,9213,94000000,-100,Asia,Drama,loss,136,China,39.91666667,116.383333,CN
1,The Flowers of War ,7.6,2011,9213,94000000,-100,Asia,History,loss,136,China,39.91666667,116.383333,CN
1,The Flowers of War ,7.6,2011,9213,94000000,-100,Asia,Romance,loss,136,China,39.91666667,116.383333,CN
1,The Flowers of War ,7.6,2011,9213,94000000,-100,Asia,War,loss,136,China,39.91666667,116.383333,CN
1,Mission: Impossible - Rogue Nation ,7.4,2015,195000874,150000000,30,Asia,Action,profit,465,China,39.91666667,116.383333,CN
1,Mission: Impossible - Rogue Nation ,7.4,2015,195000874,150000000,30,Asia,Adventure,profit,465,China,39.91666667,116.383333,CN
1,Mission: Impossible - Rogue Nation ,7.4,2015,195000874,150000000,30,Asia,Thriller,profit,465,China,39.91666667,116.383333,CN
1,Curse of the Golden Flower ,7,2006,6565495,45000000,-85,Asia,Drama,loss,189,China,39.91666667,116.383333,CN
1,Curse of the Golden Flower ,7,2006,6565495,45000000,-85,Asia,Romance,loss,189,China,39.91666667,116.383333,CN
1,Red Cliff ,7.4,2008,626809,553632000,-100,Asia,Action,loss,160,China,39.91666667,116.383333,CN
1,Red Cliff ,7.4,2008,626809,553632000,-100,Asia,Adventure,loss,160,China,39.91666667,116.383333,CN
1,Red Cliff ,7.4,2008,626809,553632000,-100,Asia,Drama,loss,160,China,39.91666667,116.383333,CN
1,Red Cliff ,7.4,2008,626809,553632000,-100,Asia,History,loss,160,China,39.91666667,116.383333,CN
1,Red Cliff ,7.4,2008,626809,553632000,-100,Asia,War,loss,160,China,39.91666667,116.383333,CN
1,Dragon Blade ,6.1,2015,72413,65000000,-100,Asia,Action,loss,68,China,39.91666667,116.383333,CN
1,Dragon Blade ,6.1,2015,72413,65000000,-100,Asia,Adventure,loss,68,China,39.91666667,116.383333,CN
1,Dragon Blade ,6.1,2015,72413,65000000,-100,Asia,Drama,loss,68,China,39.91666667,116.383333,CN
1,Dragon Blade ,6.1,2015,72413,65000000,-100,Asia,History,loss,68,China,39.91666667,116.383333,CN
1,Kung Fu Killer ,6.5,2014,129115,25000000,-99,Asia,Action,loss,65,China,39.91666667,116.383333,CN
1,Kung Fu Killer ,6.5,2014,129115,25000000,-99,Asia,Drama,loss,65,China,39.91666667,116.383333,CN
1,Hero ,7.9,2002,84961,31000000,-100,Asia,Action,loss,283,China,39.91666667,116.383333,CN
1,Hero ,7.9,2002,84961,31000000,-100,Asia,Adventure,loss,283,China,39.91666667,116.383333,CN
1,Hero ,7.9,2002,84961,31000000,-100,Asia,History,loss,283,China,39.91666667,116.383333,CN
